757	6000	24	1080	C.FIJA	DIAS-F.	30	25/09/1997	2832.52	131052
758	4000	17	1080	C.FIJA	DIAS-F.	30	25/09/1997	1799.31	131052
759	2500	20	1080	C.FIJA	DIAS-F.	30	26/09/1997	1151.45	131052
760	2000	24	720	C.FIJA	DIAS-F.	30	26/09/1997	303.75	132052
761	13000	18	1800	C.FIJA	DIAS-F.	30	26/09/1997	9508.17	131052
762	2500	20	1080	C.FIJA	DIAS-F.	30	26/09/1997	1147.45	131052
768	50000	16	1080	S/SALDOS	DIAS-F.	90	29/09/1997	20831.39	131052
770	25000	17	1800	C.FIJA	DIAS-F.	30	30/09/1997	18159.48	131052
771	1000	22	720	C.FIJA	DIAS-F.	30	01/10/1997	94.34	131052
774	15000	22	1080	C.FIJA	DIAS-F.	30	02/10/1997	7016.63	131052
775	30000	20	1080	C.FIJA	DIAS-F.	30	02/10/1997	13789.81	131052
776	9000	22	1080	C.FIJA	DIAS-F.	30	02/10/1997	4413.82	132052
777	10000	18	720	S/SALDOS	DIAS-F.	30	02/10/1997	832.64	131052
778	5000	18	1080	C.FIJA	DIAS-F.	30	02/10/1997	2260.45	131052
780	4500	22	1080	C.FIJA	DIAS-F.	30	02/10/1997	2235.29	132052
782	2000	20	1080	C.FIJA	DIAS-F.	30	03/10/1997	917.78	131052
783	7000	19	1080	S/SALDOS	DIAS-F.	30	06/10/1997	1961.88	131052
787	2000	22	720	C.FIJA	DIAS-F.	30	07/10/1997	198.18	131052
790	10000	16.5	1800	C.FIJA	DIAS-F.	30	08/10/1997	7380.53	131052
791	20000	16	1080	S/SALDOS	DIAS-F.	60	08/10/1997	8888.83	131052
794	2500	20	720	C.FIJA	DIAS-F.	30	09/10/1997	368.44	131052
795	15000	15	1800	C.FIJA	DIAS-F.	30	09/10/1997	10729.26	131052
798	15000	18	720	S/SALDOS	DIAS-F.	90	09/10/1997	3749.92	132052
799	119650	15	1800	C.FIJA	DIAS-F.	90	09/10/1997	92470.57	132052
803	70000	15	1440	S/SALDOS	DIAS-F.	90	10/10/1997	39374.39	131052
804	4500	24	720	C.FIJA	DIAS-F.	30	10/10/1997	905.29	132052
805	25000	18	1080	C.FIJA	DIAS-F.	30	10/10/1997	12056.99	131052
806	11000	24	1080	C.FIJA	DIAS-F.	30	10/10/1997	8136.11	133052
807	14550	16.5	3600	C.FIJA	DIAS-F.	30	13/10/1997	13385.34	131052
809	70000	17	1080	S/SALDOS	DIAS-F.	90	14/10/1997	58333.34	133052
811	2000	18	720	C.FIJA	DIAS-F.	30	14/10/1997	286.29	131052
813	50000	17	1800	C.FIJA	DIAS-F.	30	15/10/1997	37037.41	131052
814	6000	18	1080	C.FIJA	DIAS-F.	30	15/10/1997	2864.78	131052
816	20000	17	2880	C.FIJA	DIAS-F.	30	17/10/1997	17595.03	131052
818	3500	20	1080	C.FIJA	DIAS-F.	30	17/10/1997	540.99	131052
820	2000	22	900	C.FIJA	DIAS-F.	30	21/10/1997	193.89	131052
821	3000	24	720	C.FIJA	DIAS-F.	30	21/10/1997	452.58	131052
822	10300	17	1080	S/SALDOS	DIAS-F.	90	21/10/1997	5149.42	132052
823	10000	18	2520	C.FIJA	DIAS-F.	30	21/10/1997	8526.38	131052
824	2000	22	720	C.FIJA	DIAS-F.	30	21/10/1997	298.88	131052
826	8000	17	1080	C.FIJA	DIAS-F.	30	21/10/1997	3827.94	131052
827	7000	24	1080	C.FIJA	DIAS-F.	30	21/10/1997	2787.03	132052
829	12000	17	720	S/SALDOS	DIAS-F.	30	21/10/1997	1499.2	131052
830	10000	19	1080	C.FIJA	DIAS-F.	30	22/10/1997	5144.98	132052
833	30000	18	1080	C.FIJA	DIAS-F.	30	22/10/1997	14471.32	131052
834	81000	24	720	C.FIJA	DIAS-F.	30	22/10/1997	3415.25	131051
835	20000	17	1800	S/SALDOS	DIAS-F.	30	22/10/1997	12998.95	131052
836	4000	20	720	C.FIJA	DIAS-F.	30	22/10/1997	588.22	131052
837	30000	16	1080	S/SALDOS	DIAS-F.	90	22/10/1997	12499.41	131052
839	75000	16	1800	S/SALDOS	DIAS-F.	90	22/10/1997	48749.49	131052
840	30000	17	2880	C.FIJA	DIAS-F.	30	23/10/1997	26381.46	131052
841	15000	19	720	S/SALDOS	DIAS-F.	30	23/10/1997	1874.03	131052
842	5000	17	1080	C.FIJA	DIAS-F.	30	23/10/1997	33.46	131052
845	10000	19	1080	C.FIJA	DIAS-F.	30	24/10/1997	4859.95	131052
847	5000	18	1080	C.FIJA	DIAS-F.	30	24/10/1997	2400.88	131052
848	9000	22	900	C.FIJA	DIAS-F.	30	24/10/1997	1158.62	131052
849	15000	17	1080	S/SALDOS	DIAS-F.	90	24/10/1997	6249.8	131052
851	9110	17	1080	S/SALDOS	DIAS-F.	90	24/10/1997	3794.88	131052
852	15533	17	1080	S/SALDOS	DIAS-F.	90	24/10/1997	6471.13	131052
853	2000	19	1080	S/SALDOS	DIAS-F.	30	24/10/1997	958.72	131052
854	10000	18	720	S/SALDOS	DIAS-F.	30	24/10/1997	1249.39	131052
857	14000	24	720	C.FIJA	DIAS-F.	30	27/10/1997	9254.25	133052
859	23567	17.5	1080	C.FIJA	DIAS-F.	30	28/10/1997	11307.07	131052
860	5760	18	1080	C.FIJA	DIAS-F.	30	29/10/1997	2769.63	131052
866	2000	18	720	C.FIJA	DIAS-F.	30	30/10/1997	290.05	131052
868	53000	16	1800	S/SALDOS	DIAS-F.	90	30/10/1997	47565.69	133052
869	5000	17	1080	S/SALDOS	DIAS-F.	90	30/10/1997	4153.37	133052
872	40000	17	1080	S/SALDOS	F. FIJA	90	30/10/1997	26481.67	131052
874	7600	17	720	S/SALDOS	DIAS-F.	30	30/10/1997	949.03	131052
875	3500	22	1080	C.FIJA	DIAS-F.	30	30/10/1997	1738.85	131052
877	13000	21	1080	C.FIJA	DIAS-F.	30	31/10/1997	3787.47	131052
879	34500	19	1440	C.FIJA	F. FIJA	30	31/10/1997	24238.71	131052
880	17500	17	1800	C.FIJA	DIAS-F.	30	04/11/1997	12956.78	131052
882	3500	16	1080	C.FIJA	DIAS-F.	30	05/11/1997	1662.68	131052
883	3500	19	720	C.FIJA	DIAS-F.	30	07/11/1997	667.79	131052
884	14000	24	720	C.FIJA	DIAS-F.	30	10/11/1997	8144.53	133052
885	1000	22	720	C.FIJA	DIAS-F.	30	10/11/1997	194.35	131052
886	5000	18	1080	C.FIJA	DIAS-F.	30	10/11/1997	2552.83	131052
887	62000	17	3600	C.FIJA	DIAS-F.	30	12/11/1997	57430.57	131052
888	95400	21	720	S/SALDOS	DIAS-F.	30	12/11/1997	15899.08	131051
889	5900	22	1080	C.FIJA	DIAS-F.	30	12/11/1997	3099.79	131052
893	1300	22	720	C.FIJA	DIAS-F.	30	17/11/1997	257.08	131052
895	3000	24	1080	C.FIJA	DIAS-F.	30	17/11/1997	1596.45	131052
896	10000	22	1800	C.FIJA	DIAS-F.	30	17/11/1997	7769.47	131052
900	28000	20	1440	C.FIJA	DIAS-F.	30	18/11/1997	18940.66	131052
901	5570	16	1080	C.FIJA	DIAS-F.	30	18/11/1997	2244.1	131052
902	26000	19	1080	C.FIJA	DIAS-F.	30	19/11/1997	8235.19	131052
903	40000	16	2160	S/SALDOS	DIAS-F.	60	19/11/1997	11252.93	131052
904	50000	16.5	3600	S/SALDOS	DIAS-F.	30	19/11/1997	41666.44	131052
906	10000	17	720	S/SALDOS	DIAS-F.	90	19/11/1997	3749.14	132052
907	8000	22	1080	C.FIJA	DIAS-F.	30	19/11/1997	4178.8	131052
909	5385	16	1080	C.FIJA	DIAS-F.	30	20/11/1997	2184.12	131052
911	10000	19	720	S/SALDOS	DIAS-F.	90	24/11/1997	2499.28	131052
912	20000	16	1080	S/SALDOS	DIAS-F.	60	24/11/1997	2614	131052
915	14000	17	1080	C.FIJA	DIAS-F.	90	24/11/1997	7869.43	131052
917	12000	20	1080	C.FIJA	DIAS-F.	30	24/11/1997	7847.49	133052
918	20000	17.5	3600	C.FIJA	DIAS-F.	30	24/11/1997	15994.57	131052
919	20000	22	1080	C.FIJA	DIAS-F.	30	25/11/1997	10505.98	131052
920	1400	20	720	S/SALDOS	DIAS-F.	30	25/11/1997	233.23	131052
921	25000	17	1080	S/SALDOS	DIAS-F.	60	25/11/1997	11101.84	131052
922	10000	17	2520	C.FIJA	DIAS-F.	30	25/11/1997	8546.86	131052
923	3810	16	1080	C.FIJA	DIAS-F.	30	25/11/1997	1916.02	131052
926	13000	18	1080	S/SALDOS	DIAS-F.	30	25/11/1997	5774.24	131052
927	1000	24	720	C.FIJA	DIAS-F.	30	26/11/1997	200.31	131052
928	75000	15	2160	C.FIJA	DIAS-F.	90	26/11/1997	59666.45	131052
929	9000	20	1080	C.FIJA	DIAS-F.	30	26/11/1997	4658.69	131052
931	4200	20	1080	C.FIJA	DIAS-F.	30	27/11/1997	2160.97	131052
932	30000	19	720	C.FIJA	DIAS-F.	30	27/11/1997	7214.01	132052
933	30000	20	1440	C.FIJA	DIAS-F.	30	27/11/1997	24060.46	133052
934	10000	17.5	1080	C.FIJA	DIAS-F.	30	27/11/1997	2971.64	131052
935	5900	20	1080	C.FIJA	DIAS-F.	30	27/11/1997	3052.36	131052
938	99500	15	2160	C.FIJA	DIAS-F.	30	27/11/1997	80091.62	131052
940	10500	15	1080	C.FIJA	DIAS-F.	30	27/11/1997	5248.58	131052
942	5500	19	720	C.FIJA	DIAS-F.	30	27/11/1997	1065.55	131052
944	25000	15	1080	C.FIJA	DIAS-F.	60	28/11/1997	12480.43	131052
947	12750	16	1080	S/SALDOS	DIAS-F.	60	02/12/1997	5999.49	131052
949	15000	15.5	1800	C.FIJA	DIAS-F.	30	02/12/1997	11204.22	131052
950	12570	15	1500	C.FIJA	DIAS-F.	30	02/12/1997	5979.87	131052
951	6500	15	1440	C.FIJA	DIAS-F.	30	02/12/1997	4243.84	131052
953	24000	22	1080	C.FIJA	DIAS-F.	30	03/12/1997	12543.66	131052
954	4000	24	720	C.FIJA	DIAS-F.	30	03/12/1997	801.85	131052
955	9000	17	720	C.FIJA	DIAS-F.	30	03/12/1997	1717.86	131052
956	18500	22	1080	C.FIJA	DIAS-F.	30	03/12/1997	9698.74	131052
957	20000	20	1080	C.FIJA	DIAS-F.	30	03/12/1997	10363.34	131052
959	50000	17.5	3600	C.FIJA	DIAS-F.	30	04/12/1997	46367.35	131052
960	16000	20	1080	C.FIJA	DIAS-F.	30	05/12/1997	13211.62	133052
962	5400	22	720	C.FIJA	DIAS-F.	30	05/12/1997	523.04	132052
963	32000	17	1080	S/SALDOS	DIAS-F.	90	05/12/1997	10047.2	131052
973	10000	17	720	S/SALDOS	DIAS-F.	30	08/12/1997	1663.8	131052
974	1500	21	720	C.FIJA	DIAS-F.	30	08/12/1997	292.96	131052
976	3000	22	1080	C.FIJA	DIAS-F.	30	09/12/1997	1551.02	131052
980	11300	17	1080	S/SALDOS	DIAS-F.	30	10/12/1997	5649.97	132052
981	20000	18	1080	C.FIJA	DIAS-F.	30	10/12/1997	10778.18	131052
982	1500	20	720	C.FIJA	DIAS-F.	30	10/12/1997	363.08	131052
985	10800	22	720	C.FIJA	DIAS-F.	30	10/12/1997	7689.25	133052
986	13000	22	1080	C.FIJA	DIAS-F.	30	11/12/1997	344.61	131052
988	32000	17	1080	S/SALDOS	DIAS-F.	90	12/12/1997	12691.55	131052
989	9000	24	720	C.FIJA	DIAS-F.	30	12/12/1997	2233.97	131052
990	20000	16	1800	S/SALDOS	DIAS-F.	90	12/12/1997	13984.87	131052
991	20000	16	1080	S/SALDOS	DIAS-F.	90	12/12/1997	9987.18	131052
992	15000	16	2160	S/SALDOS	DIAS-F.	30	12/12/1997	4517.84	131052
994	21100	16	1800	S/SALDOS	DIAS-F.	30	12/12/1997	14417.32	131052
995	8000	22	720	C.FIJA	DIAS-F.	30	12/12/1997	357.38	131052
997	10000	17	1080	C.FIJA	DIAS-F.	30	15/12/1997	2615.44	131052
1001	35700	17	1800	S/SALDOS	DIAS-F.	30	16/12/1997	24394.78	131052
1002	8500	20	1080	C.FIJA	DIAS-F.	30	16/12/1997	4643.02	131052
1003	5000	20	1080	C.FIJA	DIAS-F.	30	17/12/1997	2728.4	131052
1004	3000	19	720	C.FIJA	DIAS-F.	30	17/12/1997	1536.08	133052
1005	30000	16	1080	S/SALDOS	DIAS-F.	90	17/12/1997	14992.12	131052
1006	9000	16	2880	C.FIJA	DIAS-F.	30	17/12/1997	7996.34	131052
1009	4150	17	720	S/SALDOS	DIAS-F.	30	17/12/1997	861.61	131052
1011	6500	18	1080	C.FIJA	DIAS-F.	30	17/12/1997	3859.21	132052
1012	14000	19	1080	C.FIJA	F. FIJA	30	18/12/1997	7599.75	131052
1014	11700	18	1080	C.FIJA	DIAS-F.	30	18/12/1997	3844.15	131052
1015	10000	17	1800	C.FIJA	DIAS-F.	30	18/12/1997	7677.19	131052
1016	23450	16	1440	C.FIJA	DIAS-F.	30	18/12/1997	16784.62	132052
1017	9000	24	720	C.FIJA	DIAS-F.	30	18/12/1997	1480.79	131052
1018	3000	18	1080	C.FIJA	DIAS-F.	30	19/12/1997	1616.3	131052
1021	16500	17.5	1080	C.FIJA	DIAS-F.	30	19/12/1997	6175.75	131052
1022	24800	17.5	1080	C.FIJA	DIAS-F.	30	19/12/1997	13315.82	131052
1023	24500	17.5	1080	C.FIJA	DIAS-F.	30	19/12/1997	9270.63	131052
1024	5000	20	1080	C.FIJA	DIAS-F.	30	19/12/1997	2471.68	131052
1025	16100	17	1800	S/SALDOS	DIAS-F.	30	19/12/1997	14758.28	133052
1026	9000	15.5	1080	S/SALDOS	DIAS-F.	90	22/12/1997	4497.75	131052
1027	4600	18	1080	C.FIJA	DIAS-F.	30	22/12/1997	2475.25	131052
1028	30000	17	1440	C.FIJA	DIAS-F.	60	22/12/1997	26286.76	133052
1029	1500	18	720	C.FIJA	DIAS-F.	30	22/12/1997	357.39	131052
1030	1385	18	1080	C.FIJA	DIAS-F.	30	22/12/1997	746.26	131052
1031	12000	19	720	C.FIJA	DIAS-F.	90	22/12/1997	3429.3	131052
1034	27108	17	1440	C.FIJA	DIAS-F.	30	22/12/1997	6812.26	131052
1035	6000	22	1080	C.FIJA	DIAS-F.	30	22/12/1997	3317.53	131052
1036	9000	15.5	1080	S/SALDOS	DIAS-F.	90	22/12/1997	4499.26	131052
1039	11985	17	1080	C.FIJA	DIAS-F.	30	23/12/1997	6746.41	132052
1040	7500	18	1080	C.FIJA	DIAS-F.	30	23/12/1997	4034.95	131052
1041	16500	16	1800	S/SALDOS	DIAS-F.	30	23/12/1997	11663.6	131052
1042	100000	16	3600	C.FIJA	DIAS-F.	30	23/12/1997	92578.38	131052
1043	15000	19	1080	C.FIJA	DIAS-F.	30	23/12/1997	8086.24	131052
1044	5000	19	60	C.FIJA	DIAS-F.	60	23/12/1997	3256.17	133042
1046	38000	16	3600	C.FIJA	DIAS-F.	30	29/12/1997	35177.32	131052
1047	60450	18	630	C.FIJA	DIAS-F.	90	30/12/1997	35880.4	865012
1048	3000	22	1080	C.FIJA	DIAS-F.	30	05/01/1998	1618.87	131052
1049	30000	17	1800	C.FIJA	DIAS-F.	30	05/01/1998	9432.2	131052
1050	2000	15.5	720	C.FIJA	DIAS-F.	30	06/01/1998	405.93	131052
1051	10000	22	1080	C.FIJA	DIAS-F.	30	06/01/1998	5790.87	131052
1052	15300	17	1080	S/SALDOS	DIAS-F.	90	06/01/1998	7646.27	131052
1053	15000	18	1440	C.FIJA	DIAS-F.	30	06/01/1998	10299.94	131052
1055	16000	22	1080	C.FIJA	DIAS-F.	30	08/01/1998	9296.37	131052
1056	25000	16	3600	C.FIJA	DIAS-F.	30	08/01/1998	23274.17	131052
1059	7675	18	1080	C.FIJA	DIAS-F.	30	09/01/1998	4328.36	131052
1061	3300	18	1080	S/SALDOS	DIAS-F.	90	12/01/1998	1649.73	131052
1062	2000	20	720	C.FIJA	DIAS-F.	30	13/01/1998	844.24	132052
1063	3500	18	1080	C.FIJA	DIAS-F.	30	13/01/1998	2078.54	132052
1064	10000	20	1080	C.FIJA	DIAS-F.	60	14/01/1998	5696.6	131052
1066	11000	15.5	1080	S/SALDOS	DIAS-F.	90	14/01/1998	5499.9	131052
1067	55000	16	1080	S/SALDOS	DIAS-F.	90	14/01/1998	27499.58	131052
1068	35000	15.5	1800	S/SALDOS	DIAS-F.	90	14/01/1998	24499.01	131052
1069	11000	15.5	1080	S/SALDOS	DIAS-F.	90	14/01/1998	5495.2	131052
1070	35000	15.5	1800	S/SALDOS	DIAS-F.	90	14/01/1998	24499.84	131052
1073	5000	22	720	C.FIJA	DIAS-F.	30	15/01/1998	1458.5	131052
1074	5000	20	1080	C.FIJA	DIAS-F.	30	15/01/1998	2859.89	131052
1076	1000	19	720	C.FIJA	DIAS-F.	30	16/01/1998	285.98	131052
1078	10000	20	1800	C.FIJA	DIAS-F.	30	19/01/1998	7948.87	131052
1079	15000	18	1080	C.FIJA	DIAS-F.	30	19/01/1998	8493.93	131052
1080	45000	16	3600	C.FIJA	DIAS-F.	30	19/01/1998	41888.92	131052
1081	29000	15	720	C.FIJA	DIAS-F.	180	19/01/1998	8052.95	131052
1082	5000	18	1080	C.FIJA	DIAS-F.	30	19/01/1998	2828.86	131052
1084	5000	22	1080	C.FIJA	DIAS-F.	30	20/01/1998	2902.24	131052
1085	3000	24	1080	C.FIJA	DIAS-F.	30	20/01/1998	1757.9	131052
1087	10000	18	1080	C.FIJA	DIAS-F.	30	21/01/1998	5665.64	131052
1088	7000	18	1080	C.FIJA	DIAS-F.	30	21/01/1998	3965.44	131052
1089	5000	22	1080	C.FIJA	DIAS-F.	30	21/01/1998	3301.28	133052
1091	3500	21	1080	C.FIJA	DIAS-F.	30	21/01/1998	1994.45	131052
1094	15000	18	1800	C.FIJA	DIAS-F.	30	22/01/1998	11790.27	131052
1095	15000	19	720	C.FIJA	DIAS-F.	30	22/01/1998	4256.23	131052
1096	7000	17	1080	S/SALDOS	DIAS-F.	90	22/01/1998	3499.05	131052
1097	16000	22	1080	C.FIJA	DIAS-F.	30	23/01/1998	9275.63	131052
1098	5500	22	720	C.FIJA	DIAS-F.	30	23/01/1998	3377.47	133052
1105	8000	18	720	C.FIJA	DIAS-F.	30	27/01/1998	2110.06	131052
1106	42500	15	2880	S/SALDOS	DIAS-F.	60	27/01/1998	34530.95	131052
1108	7000	18	1080	C.FIJA	DIAS-F.	30	27/01/1998	3963.97	131052
1109	15000	17	1080	C.FIJA	DIAS-F.	90	27/01/1998	10799.17	133052
1110	6000	24	900	C.FIJA	DIAS-F.	30	27/01/1998	2801.5	131052
1111	3000	22	1080	C.FIJA	DIAS-F.	30	28/01/1998	2017.97	133052
1112	70000	16	3600	C.FIJA	DIAS-F.	30	28/01/1998	65103.35	131052
1113	6600	18	1080	C.FIJA	DIAS-F.	30	28/01/1998	3713.77	131052
1114	6000	22	1080	C.FIJA	DIAS-F.	30	28/01/1998	3480.64	131052
1115	6382.57	17	1080	S/SALDOS	DIAS-F.	30	28/01/1998	3368.64	132052
1118	4000	19	720	S/SALDOS	DIAS-F.	60	29/01/1998	1332.42	132052
1120	2600	24	900	C.FIJA	DIAS-F.	30	02/02/1998	1141.66	131052
1121	5000	18	1080	C.FIJA	DIAS-F.	30	02/02/1998	2832.67	131052
1124	4300	20	720	S/SALDOS	DIAS-F.	30	02/02/1998	1074.94	131052
1125	16000	22	1080	C.FIJA	DIAS-F.	30	02/02/1998	7706.26	131052
1126	6500	18	1080	C.FIJA	DIAS-F.	30	02/02/1998	3682.13	131052
1127	47000	16	1800	S/SALDOS	DIAS-F.	90	02/02/1998	32899.95	131052
1128	28900	17	1440	C.FIJA	F. FIJA	30	03/02/1998	21166.51	131052
1129	3500	24	1080	C.FIJA	DIAS-F.	30	03/02/1998	575.03	131052
1131	1500	20	720	C.FIJA	DIAS-F.	30	03/02/1998	425.29	131052
1134	80000	15	3600	C.FIJA	DIAS-F.	30	03/02/1998	38016.08	131052
1135	10000	22	1080	C.FIJA	DIAS-F.	30	05/02/1998	5806.53	131052
1137	8000	22	720	C.FIJA	DIAS-F.	30	05/02/1998	6896.65	133052
1138	11000	20	720	C.FIJA	DIAS-F.	30	05/02/1998	3169.62	131052
1139	115000	16	2160	S/SALDOS	DIAS-F.	90	06/02/1998	86247.45	131052
1140	39483	16	3667	C.FIJA	F. FIJA	30	06/02/1998	32333.16	131052
1141	10000	16	1080	C.FIJA	DIAS-F.	30	06/02/1998	5590.58	131052
1142	10000	19	1080	S/SALDOS	DIAS-F.	60	06/02/1998	5551.96	131052
1144	5000	20	720	C.FIJA	F. FIJA	30	09/02/1998	1517.96	131052
1145	3000	20	720	C.FIJA	DIAS-F.	30	09/02/1998	998.59	131052
1146	15000	22	1080	C.FIJA	DIAS-F.	30	09/02/1998	9116.15	131052
1147	6000	16	720	S/SALDOS	DIAS-F.	90	09/02/1998	1499.96	131052
1148	3000	21	1080	C.FIJA	DIAS-F.	30	09/02/1998	1810.48	131052
1150	50000	16	3600	C.FIJA	DIAS-F.	30	10/02/1998	43513.75	131052
1151	6500	18	1080	C.FIJA	DIAS-F.	30	10/02/1998	2579.09	131052
1152	15000	18	1080	C.FIJA	DIAS-F.	30	10/02/1998	8907.43	131052
1153	11000	18	1080	C.FIJA	DIAS-F.	90	10/02/1998	7106.73	131052
1155	6000	20	1080	C.FIJA	DIAS-F.	30	11/02/1998	3591.03	131052
1156	20000	17	720	S/SALDOS	DIAS-F.	90	11/02/1998	7499.45	131052
1158	14000	16.5	1440	C.FIJA	DIAS-F.	30	11/02/1998	8298.72	131052
1159	4500	18	1080	C.FIJA	DIAS-F.	30	12/02/1998	2665.57	131052
1160	1200	24	1080	C.FIJA	DIAS-F.	30	12/02/1998	737.54	131052
1162	55000	16	3600	S/SALDOS	DIAS-F.	30	12/02/1998	46260.23	131052
1163	1500	21	720	C.FIJA	F. FIJA	30	12/02/1998	637.17	132052
1166	1200	24	720	C.FIJA	DIAS-F.	30	13/02/1998	409.02	131052
1167	13800	16	1440	C.FIJA	DIAS-F.	30	13/02/1998	9866.19	131052
1168	27600	17.5	1080	C.FIJA	DIAS-F.	30	13/02/1998	16339.84	131052
1169	32000	16	3600	C.FIJA	DIAS-F.	30	13/02/1998	30328.52	132052
1170	10000	17	1800	C.FIJA	DIAS-F.	30	13/02/1998	4492.8	131052
1173	5000	20	1080	C.FIJA	DIAS-F.	30	16/02/1998	2936.4	131052
1175	19000	18	2880	C.FIJA	DIAS-F.	30	16/02/1998	17275.85	131052
1176	15000	17	1800	C.FIJA	DIAS-F.	30	16/02/1998	14674.54	133052
1177	2500	24	810	C.FIJA	DIAS-F.	30	16/02/1998	1079.16	131052
1179	5500	14	1080	C.FIJA	F. FIJA	30	16/02/1998	3187.32	131052
1182	850	17	180	S/SALDOS	DIAS-F.	90	17/02/1998	425	133052
1183	20000	18	1080	C.FIJA	DIAS-F.	30	17/02/1998	11876.66	131052
1184	27000	20	1080	C.FIJA	DIAS-F.	30	17/02/1998	14572.03	131052
1185	10000	18	1800	C.FIJA	DIAS-F.	30	17/02/1998	8000.66	131052
1186	1000	24	1080	C.FIJA	DIAS-F.	30	18/02/1998	615	131052
1187	3000	22	1080	C.FIJA	DIAS-F.	30	18/02/1998	1824	131052
1188	10000	24	720	C.FIJA	DIAS-F.	30	18/02/1998	3414.83	131051
1191	2000	24	720	C.FIJA	DIAS-F.	30	19/02/1998	683.13	131052
1192	10000	20	1800	C.FIJA	DIAS-F.	30	19/02/1998	8086.2	131052
1193	12000	22	540	C.FIJA	DIAS-F.	30	19/02/1998	761.3	131052
1195	4500	22	1080	C.FIJA	DIAS-F.	30	19/02/1998	2735.77	131052
1196	25000	22	1080	C.FIJA	DIAS-F.	30	19/02/1998	23482.67	133052
1197	30000	16	1080	S/SALDOS	DIAS-F.	60	19/02/1998	6096.31	131052
1198	13617.43	17	1080	S/SALDOS	DIAS-F.	30	20/02/1998	7186.14	131052
1199	8000	18	720	C.FIJA	DIAS-F.	30	20/02/1998	2634.06	131052
1200	20000	18	2160	C.FIJA	DIAS-F.	30	20/02/1998	16998.4	131052
1201	45000	16	1080	S/SALDOS	DIAS-F.	90	20/02/1998	26247.32	131052
1202	17000	17.5	1440	S/SALDOS	DIAS-F.	30	20/02/1998	3058.82	131052
1204	6000	20	720	C.FIJA	DIAS-F.	30	20/02/1998	3785.08	133052
1205	4000	20	720	C.FIJA	DIAS-F.	30	20/02/1998	2417.36	133052
1207	20500	17	1440	C.FIJA	DIAS-F.	30	25/02/1998	15134.23	132052
1208	7700	17	1080	S/SALDOS	DIAS-F.	90	25/02/1998	7058.33	133052
1209	30000	17	1800	C.FIJA	F. FIJA	30	26/02/1998	24354.96	131052
1210	7500	19	1080	C.FIJA	DIAS-F.	30	26/02/1998	4480.12	131052
1213	10000	24	720	C.FIJA	DIAS-F.	30	02/03/1998	4391.43	133052
1216	9300	20	1080	C.FIJA	DIAS-F.	30	03/03/1998	5828.96	132052
1217	4000	22	1080	C.FIJA	DIAS-F.	30	03/03/1998	1558	131052
1218	12000	22	1080	C.FIJA	DIAS-F.	30	03/03/1998	7260.53	131052
1219	11880	23	720	C.FIJA	F. FIJA	30	03/03/1998	4597.48	131051
1220	16000	22	720	C.FIJA	DIAS-F.	30	03/03/1998	11855.29	133052
1221	15000	17	1800	C.FIJA	DIAS-F.	30	04/03/1998	11942.88	131052
1222	30000	21	1080	C.FIJA	DIAS-F.	30	04/03/1998	13283.54	131052
1223	10000	15.5	1800	C.FIJA	F. FIJA	30	04/03/1998	8061.05	131052
1226	6000	20	1440	C.FIJA	DIAS-F.	30	05/03/1998	4499.27	132052
1227	5000	22	720	C.FIJA	DIAS-F.	30	05/03/1998	1685.82	131052
1230	15000	17	1080	C.FIJA	DIAS-F.	30	05/03/1998	11192.56	133052
1231	4500	20	1080	C.FIJA	DIAS-F.	30	05/03/1998	2823.79	132052
1233	2000	24	1080	C.FIJA	DIAS-F.	30	06/03/1998	1278.65	132052
1234	13270	17	1440	C.FIJA	DIAS-F.	30	06/03/1998	9547.63	131052
1235	15000	18	1440	C.FIJA	DIAS-F.	30	06/03/1998	11132.53	132052
1236	31241	17	1080	C.FIJA	DIAS-F.	30	06/03/1998	9585.23	131052
1239	4000	21	720	C.FIJA	DIAS-F.	30	10/03/1998	1519.86	131052
1240	3000	22	1080	C.FIJA	DIAS-F.	30	10/03/1998	1902.11	131052
1241	1000	22	720	C.FIJA	DIAS-F.	30	10/03/1998	380.37	131052
1242	5000	16.5	1080	S/SALDOS	DIAS-F.	180	10/03/1998	3333.11	131052
1243	16000	16.5	1080	S/SALDOS	DIAS-F.	180	10/03/1998	10666.2	131052
1244	21000	18	1080	S/SALDOS	DIAS-F.	90	10/03/1998	12249.76	131052
1245	1650	24	1080	C.FIJA	DIAS-F.	30	10/03/1998	1054.14	131052
1246	6000	24	720	C.FIJA	DIAS-F.	30	10/03/1998	772.54	131052
1247	50000	16	3600	C.FIJA	DIAS-F.	30	11/03/1998	47591.19	133052
1248	20000	16	1080	S/SALDOS	DIAS-F.	90	11/03/1998	11666.06	131052
1250	1500	22	1080	C.FIJA	DIAS-F.	30	11/03/1998	950.37	131052
1252	18000	21	1080	C.FIJA	DIAS-F.	30	12/03/1998	11339.76	131052
1254	4000	17	1080	C.FIJA	DIAS-F.	30	12/03/1998	2465.93	131052
1255	800	22	1080	C.FIJA	DIAS-F.	30	12/03/1998	504.06	131052
1256	45000	17	3600	C.FIJA	F. FIJA	30	13/03/1998	42548.65	131052
1258	8000	18	1080	C.FIJA	F. FIJA	30	13/03/1998	1713.56	131052
1259	24000	17	1440	S/SALDOS	DIAS-F.	90	13/03/1998	16499.25	131052
